,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,KineticEnergy,Potential,Energy
0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.5,2.0,2.5
1,0.02,0.0,0.0,0.0,0.0,4.99960001,0.01999947,-0.03999749,0.99992001,0.50071991,1.99928009,2.5
2,0.04,0.0,0.0,0.0,0.0,4.9984002,0.03999574,-0.07997994,0.99968009,0.50287853,1.99712147,2.5
3,0.06,0.0,0.0,0.0,0.0,4.99640101,0.05998561,-0.11993232,0.99928044,0.50647258,1.99352742,2.5
4,0.08,0.0,0.0,0.0,0.0,4.99360321,0.07996589,-0.15983962,0.99872138,0.51149655,1.98850345,2.5
5,0.1,0.0,0.0,0.0,0.0,4.99000783,0.09993341,-0.19968684,0.99800337,0.51794278,1.98205722,2.5
6,0.12,0.0,0.0,0.0,0.0,4.98561623,0.11988498,-0.239459,0.99712698,0.52580142,1.97419858,2.49999999
7,0.14,0.0,0.0,0.0,0.0,4.98043007,0.13981744,-0.27914119,0.99609293,0.53506047,1.96493953,2.49999999
8,0.16,0.0,0.0,0.0,0.0,4.97445128,0.15972765,-0.3187185,0.99490206,0.5457058,1.95429419,2.49999999
9,0.18,0.0,0.0,0.0,0.0,4.96768212,0.17961248,-0.35817611,0.99355534,0.55772117,1.94227882,2.49999999
10,0.2,0.0,0.0,0.0,0.0,4.96012513,0.19946883,-0.39749922,0.99205386,0.57108825,1.92891173,2.49999998
11,0.22,0.0,0.0,0.0,0.0,4.95178315,0.21929362,-0.43667313,0.99039886,0.58578666,1.91421332,2.49999998
12,0.24,0.0,0.0,0.0,0.0,4.9426593,0.23908378,-0.47568317,0.98859168,0.601794,1.89820598,2.49999998
13,0.26,0.0,0.0,0.0,0.0,4.93275701,0.25883628,-0.51451479,0.98663382,0.61908589,1.88091409,2.49999997
14,0.28,0.0,0.0,0.0,0.0,4.92207999,0.27854814,-0.5531535,0.98452689,0.637636,1.86236397,2.49999997
15,0.3,0.0,0.0,0.0,0.0,4.91063225,0.29821638,-0.5915849,0.98227264,0.65741612,1.84258385,2.49999996
16,0.32,0.0,0.0,0.0,0.0,4.89841807,0.31783808,-0.6297947,0.97987293,0.67839616,1.82160379,2.49999996
17,0.34,0.0,0.0,0.0,0.0,4.88544203,0.33741034,-0.66776872,0.97732977,0.70054427,1.79945568,2.49999995
18,0.36,0.0,0.0,0.0,0.0,4.87170898,0.35693033,-0.70549288,0.97464529,0.72382682,1.77617313,2.49999995
19,0.38,0.0,0.0,0.0,0.0,4.85722406,0.37639523,-0.74295323,0.97182174,0.7482085,1.75179144,2.49999994
20,0.4,0.0,0.0,0.0,0.0,4.8419927,0.39580229,-0.78013594,0.96886152,0.77365236,1.72634757,2.49999994
21,0.42,0.0,0.0,0.0,0.0,4.82602056,0.4151488,-0.81702731,0.96576714,0.8001199,1.69988003,2.49999993
22,0.44,0.0,0.0,0.0,0.0,4.80931363,0.4344321,-0.85361381,0.96254125,0.8275711,1.67242883,2.49999992
23,0.46,0.0,0.0,0.0,0.0,4.79187813,0.45364959,-0.88988202,0.95918662,0.85596449,1.64403543,2.49999992
24,0.48,0.0,0.0,0.0,0.0,4.77372056,0.47279873,-0.9258187,0.95570615,0.88525726,1.61474265,2.49999991
25,0.5,0.0,0.0,0.0,0.0,4.75484767,0.49187702,-0.96141077,0.95210287,0.91540527,1.58459463,2.4999999
26,0.52,0.0,0.0,0.0,0.0,4.7352665,0.51088205,-0.9966453,0.94837995,0.94636319,1.5536367,2.4999999
27,0.54,0.0,0.0,0.0,0.0,4.71498432,0.52981144,-1.03150957,0.94454066,0.97808453,1.52191536,2.49999989
28,0.56,0.0,0.0,0.0,0.0,4.69400867,0.54866292,-1.065991,0.94058843,1.01052171,1.48947817,2.49999988
29,0.58,0.0,0.0,0.0,0.0,4.67234731,0.56743425,-1.10007725,0.9365268,1.0436262,1.45637367,2.49999987
30,0.6,0.0,0.0,0.0,0.0,4.65000828,0.58612329,-1.13375614,0.93235944,1.07734855,1.42265132,2.49999987
31,0.62,0.0,0.0,0.0,0.0,4.62699985,0.60472795,-1.1670157,0.92809015,1.11163848,1.38836138,2.49999986
32,0.64,0.0,0.0,0.0,0.0,4.60333052,0.62324625,-1.19984418,0.92372286,1.14644498,1.35355487,2.49999985
33,0.66,0.0,0.0,0.0,0.0,4.57900903,0.64167624,-1.23223004,0.91926162,1.1817164,1.31828344,2.49999984
34,0.68,0.0,0.0,0.0,0.0,4.55404434,0.66001611,-1.26416198,0.91471062,1.21740052,1.28259932,2.49999983
