,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,KineticEnergy,Potential,Energy
0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0
1,0.02,0.0,0.0,0.0,0.0,4.99960001,0.0,-0.03999733,0.0,0.00079989,1.99920011,2.0
2,0.04,0.0,0.0,0.0,0.0,4.99840021,0.0,-0.07997866,0.0,0.00319829,1.99680171,2.0
3,0.06,0.0,0.0,0.0,0.0,4.99640108,0.0,-0.119928,0.0,0.00719136,1.99280864,2.0
4,0.08,0.0,0.0,0.0,0.0,4.99360341,0.0,-0.15982937,0.0,0.01277271,1.98722728,2.0
5,0.1,0.0,0.0,0.0,0.0,4.99000833,0.0,-0.19966682,0.0,0.01993342,1.98006658,2.0
6,0.12,0.0,0.0,0.0,0.0,4.98561727,0.0,-0.23942439,0.0,0.02866202,1.97133797,1.99999999
7,0.14,0.0,0.0,0.0,0.0,4.98043199,0.0,-0.27908621,0.0,0.03894456,1.96105544,1.99999999
8,0.16,0.0,0.0,0.0,0.0,4.97445456,0.0,-0.31863639,0.0,0.05076457,1.94923541,1.99999999
9,0.18,0.0,0.0,0.0,0.0,4.96768738,0.0,-0.35805912,0.0,0.06410317,1.93589682,1.99999998
10,0.2,0.0,0.0,0.0,0.0,4.96013315,0.0,-0.39733863,0.0,0.07893899,1.92106099,1.99999998
11,0.22,0.0,0.0,0.0,0.0,4.95179489,0.0,-0.43645921,0.0,0.09524832,1.90475166,1.99999998
12,0.24,0.0,0.0,0.0,0.0,4.94267594,0.0,-0.47540521,0.0,0.11300506,1.88699491,1.99999997
13,0.26,0.0,0.0,0.0,0.0,4.93277995,0.0,-0.51416106,0.0,0.1321808,1.86781917,1.99999997
14,0.28,0.0,0.0,0.0,0.0,4.92211087,0.0,-0.55271125,0.0,0.15274486,1.8472551,1.99999996
15,0.3,0.0,0.0,0.0,0.0,4.91067297,0.0,-0.59104036,0.0,0.17466436,1.8253356,1.99999996
16,0.32,0.0,0.0,0.0,0.0,4.89847083,0.0,-0.62913307,0.0,0.19790421,1.80209574,1.99999995
17,0.34,0.0,0.0,0.0,0.0,4.88550932,0.0,-0.66697413,0.0,0.22242724,1.7775727,1.99999994
18,0.36,0.0,0.0,0.0,0.0,4.87179364,0.0,-0.70454841,0.0,0.24819423,1.75180571,1.99999994
19,0.38,0.0,0.0,0.0,0.0,4.85732926,0.0,-0.74184088,0.0,0.27516394,1.72483599,1.99999993
20,0.4,0.0,0.0,0.0,0.0,4.84212198,0.0,-0.77883662,0.0,0.30329324,1.69670669,1.99999992
21,0.42,0.0,0.0,0.0,0.0,4.82617787,0.0,-0.81552084,0.0,0.33253712,1.6674628,1.99999992
22,0.44,0.0,0.0,0.0,0.0,4.80950331,0.0,-0.85187886,0.0,0.36284879,1.63715112,1.99999991
23,0.46,0.0,0.0,0.0,0.0,4.79210498,0.0,-0.88789614,0.0,0.39417978,1.60582013,1.9999999
24,0.48,0.0,0.0,0.0,0.0,4.77398983,0.0,-0.92355827,0.0,0.42647994,1.57351995,1.99999989
25,0.5,0.0,0.0,0.0,0.0,4.7551651,0.0,-0.95885099,0.0,0.45969761,1.54030227,1.99999989
26,0.52,0.0,0.0,0.0,0.0,4.73563834,0.0,-0.99376019,0.0,0.49377966,1.50622022,1.99999988
27,0.54,0.0,0.0,0.0,0.0,4.71541734,0.0,-1.02827189,0.0,0.52867154,1.47132832,1.99999987
28,0.56,0.0,0.0,0.0,0.0,4.6945102,0.0,-1.0623723,0.0,0.56431745,1.4356824,1.99999986
29,0.58,0.0,0.0,0.0,0.0,4.67292527,0.0,-1.09604778,0.0,0.60066036,1.39933949,1.99999985
30,0.6,0.0,0.0,0.0,0.0,4.6506712,0.0,-1.12928485,0.0,0.63764213,1.36235771,1.99999984
31,0.62,0.0,0.0,0.0,0.0,4.62775688,0.0,-1.16207022,0.0,0.6752036,1.32479624,1.99999983
32,0.64,0.0,0.0,0.0,0.0,4.60419148,0.0,-1.19439078,0.0,0.71328466,1.28671516,1.99999982
33,0.66,0.0,0.0,0.0,0.0,4.57998443,0.0,-1.22623359,0.0,0.75182441,1.2481754,1.99999981
34,0.68,0.0,0.0,0.0,0.0,4.5551454,0.0,-1.25758593,0.0,0.79076119,1.20923861,1.9999998
35,0.7,0.0,0.0,0.0,0.0,4.52968434,0.0,-1.28843526,0.0,0.83003271,1.16996709,1.99999979
36,0.72,0.0,0.0,0.0,0.0,4.50361142,0.0,-1.31876922,0.0,0.86957613,1.13042365,1.99999978
37,0.74,0.0,0.0,0.0,0.0,4.47693708,0.0,-1.3485757,0.0,0.90932821,1.09067156,1.99999977
38,0.76,0.0,0.0,0.0,0.0,4.44967198,0.0,-1.37784276,0.0,0.94922534,1.05077442,1.99999976
39,0.78,0.0,0.0,0.0,0.0,4.42182703,0.0,-1.40655871,0.0,0.9892037,1.01079605,1.99999975
40,0.8,0.0,0.0,0.0,0.0,4.39341337,0.0,-1.43471205,0.0,1.02919933,0.97080041,1.99999974
41,0.82,0.0,0.0,0.0,0.0,4.36444236,0.0,-1.46229152,0.0,1.06914825,0.93085148,1.99999973
42,0.84,0.0,0.0,0.0,0.0,4.3349256,0.0,-1.4892861,0.0,1.10898654,0.89101318,1.99999972
43,0.86,0.0,0.0,0.0,0.0,4.30487488,0.0,-1.51568498,0.0,1.14865048,0.85134923,1.99999971
44,0.88,0.0,0.0,0.0,0.0,4.27430223,0.0,-1.54147761,0.0,1.18807661,0.81192309,1.9999997
45,0.9,0.0,0.0,0.0,0.0,4.24321988,0.0,-1.56665367,0.0,1.22720186,0.77279783,1.99999969
46,0.92,0.0,0.0,0.0,0.0,4.21164025,0.0,-1.59120309,0.0,1.26596363,0.73403605,1.99999968
47,0.94,0.0,0.0,0.0,0.0,4.17957599,0.0,-1.61511605,0.0,1.30429992,0.69569975,1.99999967
48,0.96,0.0,0.0,0.0,0.0,4.14703991,0.0,-1.63838298,0.0,1.34214939,0.65785027,1.99999966
49,0.98,0.0,0.0,0.0,0.0,4.11404503,0.0,-1.66099458,0.0,1.3794515,0.62054816,1.99999966
50,1.0,0.0,0.0,0.0,0.0,4.08060454,0.0,-1.6829418,0.0,1.41614656,0.58385309,1.99999965
51,1.02,0.0,0.0,0.0,0.0,4.04673183,0.0,-1.70421588,0.0,1.45217587,0.54782376,1.99999964
52,1.04,0.0,0.0,0.0,0.0,4.01244044,0.0,-1.72480828,0.0,1.48748181,0.51251782,1.99999963
53,1.06,0.0,0.0,0.0,0.0,3.97774409,0.0,-1.74471079,0.0,1.52200787,0.47799175,1.99999962
54,1.08,0.0,0.0,0.0,0.0,3.94265665,0.0,-1.76391544,0.0,1.55569883,0.44430078,1.99999961
55,1.1,0.0,0.0,0.0,0.0,3.90719216,0.0,-1.78241454,0.0,1.58850079,0.41149881,1.9999996
56,1.12,0.0,0.0,0.0,0.0,3.87136481,0.0,-1.8002007,0.0,1.62036128,0.37963831,1.99999959
57,1.14,0.0,0.0,0.0,0.0,3.83518892,0.0,-1.8172668,0.0,1.65122932,0.34877027,1.99999959
58,1.16,0.0,0.0,0.0,0.0,3.79867897,0.0,-1.83360603,0.0,1.68105553,0.31894405,1.99999958
59,1.18,0.0,0.0,0.0,0.0,3.76184956,0.0,-1.84921183,0.0,1.7097922,0.29020737,1.99999957
60,1.2,0.0,0.0,0.0,0.0,3.72471542,0.0,-1.86407798,0.0,1.73739335,0.26260622,1.99999957
61,1.22,0.0,0.0,0.0,0.0,3.6872914,0.0,-1.87819851,0.0,1.76381483,0.23618473,1.99999956
62,1.24,0.0,0.0,0.0,0.0,3.64959247,0.0,-1.8915678,0.0,1.78901436,0.21098519,1.99999955
63,1.26,0.0,0.0,0.0,0.0,3.61163372,0.0,-1.90418048,0.0,1.81295165,0.1870479,1.99999955
64,1.28,0.0,0.0,0.0,0.0,3.57343032,0.0,-1.91603151,0.0,1.83558838,0.16441116,1.99999954
65,1.3,0.0,0.0,0.0,0.0,3.53499755,0.0,-1.92711616,0.0,1.85688834,0.14311119,1.99999954
66,1.32,0.0,0.0,0.0,0.0,3.4963508,0.0,-1.93742999,0.0,1.87681747,0.12318206,1.99999953
67,1.34,0.0,0.0,0.0,0.0,3.45750551,0.0,-1.94696887,0.0,1.89534388,0.10465564,1.99999953
68,1.36,0.0,0.0,0.0,0.0,3.41847722,0.0,-1.95572898,0.0,1.91243793,0.08756159,1.99999952
69,1.38,0.0,0.0,0.0,0.0,3.37928155,0.0,-1.96370684,0.0,1.92807227,0.07192725,1.99999952
70,1.4,0.0,0.0,0.0,0.0,3.33993417,0.0,-1.97089923,0.0,1.94222189,0.05777762,1.99999951
71,1.42,0.0,0.0,0.0,0.0,3.30045082,0.0,-1.9773033,0.0,1.95486416,0.04513535,1.99999951
72,1.44,0.0,0.0,0.0,0.0,3.2608473,0.0,-1.98291646,0.0,1.96597885,0.03402066,1.99999951
73,1.46,0.0,0.0,0.0,0.0,3.22113944,0.0,-1.98773649,0.0,1.97554818,0.02445133,1.99999951
74,1.48,0.0,0.0,0.0,0.0,3.18134313,0.0,-1.99176145,0.0,1.98355684,0.01644266,1.9999995
75,1.5,0.0,0.0,0.0,0.0,3.14147428,0.0,-1.99498973,0.0,1.98999202,0.01000749,1.9999995
76,1.52,0.0,0.0,0.0,0.0,3.10154884,0.0,-1.99742004,0.0,1.99484342,0.00515608,1.9999995
77,1.54,0.0,0.0,0.0,0.0,3.06158279,0.0,-1.99905142,0.0,1.99810328,0.00189622,1.9999995
78,1.56,0.0,0.0,0.0,0.0,3.0215921,0.0,-1.99988319,0.0,1.99976639,0.00023311,1.9999995
79,1.58,0.0,0.0,0.0,0.0,2.98159278,0.0,-1.99991504,0.0,1.99983009,0.00016941,1.9999995
80,1.6,0.0,0.0,0.0,0.0,2.94160082,0.0,-1.99914695,0.0,1.99829427,0.00170523,1.9999995
