,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,KineticEnergy,Potential,Energy
907,18.146,0.94646145,2.7608973,5.01624968,-1.21573868,2.7608973,-0.94646145,-1.21573868,-5.01624968,-0.94646145,-2.7608973,-5.01624968,1.21573868,-2.7608973,0.94646145,1.21573868,5.01624968,53.28156275,7.6116533,60.89321605
908,18.166,1.04719764,2.73773798,5.05790147,-1.10083427,2.73773798,-1.04719764,-1.10083427,-5.05790147,-1.04719764,-2.73773798,-5.05790147,1.10083427,-2.73773798,1.04719764,1.10083427,5.05790147,53.58840679,7.30480713,60.89321392
909,18.186,1.14879628,2.71683459,5.10237218,-0.9903399,2.71683459,-1.14879628,-0.9903399,-5.10237218,-1.14879628,-2.71683459,-5.10237218,0.9903399,-2.71683459,1.14879628,0.9903399,5.10237218,54.02995,6.86326084,60.89321084
910,18.206,1.2513061,2.69808762,5.14888028,-0.8853708,2.69808762,-1.2513061,-0.8853708,-5.14888028,-1.2513061,-2.69808762,-5.14888028,0.8853708,-2.69808762,1.2513061,0.8853708,5.14888028,54.58969919,6.30350773,60.89320692
911,18.226,1.35475918,2.68137624,5.19654213,-0.78694088,2.68137624,-1.35475918,-0.78694088,-5.19654213,-1.35475918,-2.68137624,-5.19654213,0.78694088,-2.68137624,1.35475918,0.78694088,5.19654213,55.24665215,5.64655013,60.89320228
912,18.246,1.45916905,2.66656046,5.24439152,-0.69595289,2.66656046,-1.45916905,-0.69595289,-5.24439152,-1.45916905,-2.66656046,-5.24439152,0.69595289,-2.66656046,1.45916905,0.69595289,5.24439152,55.97598566,4.91721141,60.89319707
913,18.266,1.56452926,2.65348339,5.2914004,-0.61319206,2.65348339,-1.56452926,-0.61319206,-5.2914004,-1.56452926,-2.65348339,-5.2914004,0.61319206,-2.65348339,1.56452926,0.61319206,5.2914004,56.74984546,4.14334599,60.89319145
914,18.286,1.67081237,2.64197362,5.33649999,-0.53932315,2.64197362,-1.67081237,-0.53932315,-5.33649999,-1.67081237,-2.64197362,-5.33649999,0.53932315,-2.64197362,1.67081237,0.53932315,5.33649999,57.53820314,3.35498242,60.89318556
915,18.306,1.77796932,2.63184769,5.3786013,-0.47489042,2.63184769,-1.77796932,-0.47489042,-5.3786013,-1.77796932,-2.63184769,-5.3786013,0.47489042,-2.63184769,1.77796932,0.47489042,5.3786013,58.30974579,2.5834338,60.89317959
916,18.326,1.88592924,2.6229124,5.41661464,-0.42032029,2.6229124,-1.88592924,-0.42032029,-5.41661464,-1.88592924,-2.6229124,-5.41661464,0.42032029,-2.6229124,1.88592924,0.42032029,5.41661464,59.03276657,1.8604071,60.89317367
917,18.346,1.99459958,2.61496718,5.44946732,-0.37592598,2.61496718,-1.99459958,-0.37592598,-5.44946732,-1.99459958,-2.61496718,-5.44946732,0.37592598,-2.61496718,1.99459958,0.37592598,5.44946732,59.67602876,1.21713919,60.89316795
918,18.366,2.10386669,2.60780629,5.47611952,-0.3419138,2.60780629,-2.10386669,-0.3419138,-5.47611952,-2.10386669,-2.60780629,-5.47611952,0.3419138,-2.60780629,2.10386669,0.3419138,5.47611952,60.20958018,0.68358239,60.89316257
919,18.386,2.21359651,2.60122086,5.49557801,-0.31839039,2.60122086,-2.21359651,-0.31839039,-5.49557801,-2.21359651,-2.60122086,-5.49557801,0.31839039,-2.60122086,2.21359651,0.31839039,5.49557801,60.60550016,0.28765747,60.89315763
920,18.406,2.32363573,2.59500081,5.50690762,-0.3053707,2.59500081,-2.32363573,-0.3053707,-5.50690762,-2.32363573,-2.59500081,-5.50690762,0.3053707,-2.59500081,2.32363573,0.3053707,5.50690762,60.83856563,0.05458762,60.89315324
921,18.426,2.43381297,2.58893662,5.50924079,-0.30278611,2.58893662,-2.43381297,-0.30278611,-5.50924079,-2.43381297,-2.58893662,-5.50924079,0.30278611,-2.58893662,2.43381297,0.30278611,5.50924079,60.88682705,0.00632244,60.89314949
922,18.446,2.54394025,2.58282091,5.50178504,-0.31049257,2.58282091,-2.54394025,-0.31049257,-5.50178504,-2.54394025,-2.58282091,-5.50178504,0.31049257,-2.58282091,2.54394025,0.31049257,5.50178504,60.73208851,0.16105792,60.89314642
923,18.466,2.65381453,2.57644988,5.48382875,-0.32827844,2.57644988,-2.65381453,-0.32827844,-5.48382875,-2.65381453,-2.57644988,-5.48382875,0.32827844,-2.57644988,2.65381453,0.32827844,5.48382875,60.36028896,0.53285514,60.8931441
924,18.486,2.76321939,2.56962454,5.45474537,-0.355872,2.56962454,-2.76321939,-0.355872,-5.45474537,-2.76321939,-2.56962454,-5.45474537,0.355872,-2.56962454,2.76321939,0.355872,5.45474537,59.76178393,1.13135862,60.89314255
925,18.506,2.87192675,2.56215193,5.4139963,-0.39294838,2.56215193,-2.87192675,-0.39294838,-5.4139963,-2.87192675,-2.56215193,-5.4139963,0.39294838,-2.56215193,2.87192675,0.39294838,5.4139963,58.9315287,1.96161309,60.89314178
926,18.526,2.97969866,2.55384601,5.36113255,-0.43913603,2.55384601,-2.97969866,-0.43913603,-5.36113255,-2.97969866,-2.55384601,-5.36113255,0.43913603,-2.55384601,2.97969866,0.43913603,5.36113255,57.86916539,3.02397641,60.8931418
927,18.546,3.08628908,2.54452863,5.29579554,-0.49402263,2.54452863,-3.08628908,-0.49402263,-5.29579554,-3.08628908,-2.54452863,-5.29579554,0.49402263,-2.54452863,3.08628908,0.49402263,5.29579554,56.57901751,4.31412507,60.89314259
928,18.566,3.19144573,2.53403023,5.21771697,-0.5571605,2.53403023,-3.19144573,-0.5571605,-5.21771697,-3.19144573,-2.53403023,-5.21771697,0.5571605,-2.53403023,3.19144573,0.5571605,5.21771697,55.06999633,5.82314778,60.89314411
929,18.586,3.29491182,2.52219051,5.12671808,-0.62807153,2.52219051,-3.29491182,-0.62807153,-5.12671808,-3.29491182,-2.52219051,-5.12671808,0.62807153,-2.52219051,3.29491182,0.62807153,5.12671808,53.35542429,7.53772204,60.89314633
930,18.606,3.39642791,2.50885902,5.02270837,-0.70625165,2.50885902,-3.39642791,-0.70625165,-5.02270837,-3.39642791,-2.50885902,-5.02270837,0.70625165,-2.50885902,3.39642791,0.70625165,5.02270837,51.45278149,9.4403677,60.89314919
931,18.626,3.49573359,2.4938956,4.90568375,-0.79117496,2.4938956,-3.49573359,-0.79117496,-4.90568375,-3.49573359,-2.4938956,-4.90568375,0.79117496,-2.4938956,3.49573359,0.79117496,4.90568375,49.3833817,11.50977093,60.89315263
932,18.646,3.59256922,2.47717079,4.77572441,-0.88229753,2.47717079,-3.59256922,-0.88229753,-4.77572441,-3.59256922,-2.47717079,-4.77572441,0.88229753,-2.47717079,3.59256922,0.88229753,4.77572441,47.17198518,13.7211714,60.89315658
933,18.666,3.68667761,2.45856618,4.63299232,-0.97906086,2.45856618,-3.68667761,-0.97906086,-4.63299232,-3.68667761,-2.45856618,-4.63299232,0.97906086,-2.45856618,3.68667761,0.97906086,4.63299232,44.84635599,16.04680497,60.89316096
934,18.686,3.77780556,2.43797464,4.47772841,-1.08089515,2.43797464,-3.77780556,-1.08089515,-4.47772841,-3.77780556,-2.43797464,-4.47772841,1.08089515,-2.43797464,3.77780556,1.08089515,4.47772841,42.43677208,18.45639361,60.89316568
935,18.706,3.8657055,2.4153005,4.31024959,-1.18722237,2.4153005,-3.8657055,-1.18722237,-4.31024959,-3.8657055,-2.4153005,-4.31024959,1.18722237,-2.4153005,3.8657055,1.18722237,4.31024959,39.97549687,20.91767379,60.89317066
936,18.726,3.95013689,2.39045974,4.13094547,-1.29745912,2.39045974,-3.95013689,-1.29745912,-4.13094547,-3.95013689,-2.39045974,-4.13094547,1.29745912,-2.39045974,3.95013689,1.29745912,4.13094547,37.49622134,23.39695446,60.8931758
937,18.746,4.03086772,2.36338003,3.940275,-1.41101945,2.36338003,-4.03086772,-1.41101945,-3.940275,-4.03086772,-2.36338003,-3.940275,1.41101945,-2.36338003,4.03086772,1.41101945,3.940275,35.03348595,25.85969506,60.89318101
938,18.766,4.10767578,2.33400076,3.73876283,-1.5273174,2.33400076,-4.10767578,-1.5273174,-3.73876283,-4.10767578,-2.33400076,-3.73876283,1.5273174,-2.33400076,4.10767578,1.5273174,3.73876283,32.62209193,28.27109426,60.89318619
939,18.786,4.18035002,2.30227301,3.5269956,-1.64576966,2.30227301,-4.18035002,-1.64576966,-3.5269956,-4.18035002,-2.30227301,-3.5269956,1.64576966,-2.30227301,4.18035002,1.64576966,3.5269956,30.29651149,30.59667977,60.89319125
940,18.806,4.24869168,2.26815949,3.30561807,-1.76579793,2.26815949,-4.24869168,-1.76579793,-3.30561807,-4.24869168,-2.26815949,-3.30561807,1.76579793,-2.26815949,4.24869168,1.76579793,3.30561807,28.09030633,32.80288978,60.89319611
941,18.826,4.31251547,2.23163441,3.07532911,-1.88683143,2.23163441,-4.31251547,-1.88683143,-3.07532911,-4.31251547,-2.23163441,-3.07532911,1.88683143,-2.23163441,4.31251547,1.88683143,3.07532911,26.03556393,34.85763674,60.89320067
942,18.846,4.37165056,2.19268329,2.83687758,-2.00830918,2.19268329,-4.37165056,-2.00830918,-2.83687758,-4.37165056,-2.19268329,-2.83687758,2.00830918,-2.19268329,4.37165056,2.00830918,2.83687758,24.16236035,36.73084452,60.89320486
943,18.866,4.42594157,2.15130274,2.59105815,-2.12968232,2.15130274,-4.42594157,-2.12968232,-2.59105815,-4.42594157,-2.15130274,-2.59105815,2.12968232,-2.15130274,4.42594157,2.12968232,2.59105815,22.49825821,38.3949504,60.8932086
944,18.886,4.47524944,2.10750025,2.33870693,-2.25041637,2.10750025,-4.47524944,-2.25041637,-2.33870693,-4.47524944,-2.10750025,-2.33870693,2.25041637,-2.10750025,4.47524944,2.25041637,2.33870693,21.0678478,39.82536403,60.89321184
945,18.906,4.51945221,2.06129379,2.08069709,-2.36999342,2.06129379,-4.51945221,-2.36999342,-2.08069709,-4.51945221,-2.06129379,-2.08069709,2.36999342,-2.06129379,4.51945221,2.36999342,2.08069709,19.89233844,41.00087606,60.8932145
946,18.926,4.55844571,2.01271153,1.81793441,-2.48791434,2.01271153,-4.55844571,-2.48791434,-1.81793441,-4.55844571,-2.01271153,-1.81793441,2.48791434,-2.01271153,4.55844571,2.48791434,1.81793441,18.98920659,41.90400997,60.89321656
947,18.946,4.59214418,1.96179141,1.55135268,-2.60370083,1.96179141,-4.59214418,-2.60370083,-1.55135268,-4.59214418,-1.96179141,-1.55135268,2.60370083,-1.96179141,4.59214418,2.60370083,1.55135268,18.37190634,42.52131163,60.89321796
948,18.966,4.62048078,1.90858072,1.28190912,-2.71689756,1.90858072,-4.62048078,-2.71689756,-1.28190912,-4.62048078,-1.90858072,-1.28190912,2.71689756,-1.90858072,4.62048078,2.71689756,1.28190912,18.0496467,42.843572,60.8932187
949,18.986,4.643408,1.8531356,1.01057971,-2.82707416,1.8531356,-4.643408,-2.82707416,-1.01057971,-4.643408,-1.8531356,-1.01057971,2.82707416,-1.8531356,4.643408,2.82707416,1.01057971,18.02723927,42.86597948,60.89321875
950,19.006,4.66089801,1.79552053,0.73835451,-2.93382719,1.79552053,-4.66089801,-2.93382719,-0.73835451,-4.66089801,-1.79552053,-0.73835451,2.93382719,-1.79552053,4.66089801,2.93382719,0.73835451,18.30501874,42.58819938,60.89321812
951,19.026,4.67294287,1.73580778,0.46623294,-3.03678209,1.73580778,-4.67294287,-3.03678209,-0.46623294,-4.67294287,-1.73580778,-0.46623294,3.03678209,-1.73580778,4.67294287,3.03678209,0.46623294,18.87883727,42.01437954,60.89321681
952,19.046,4.67955469,1.6740768,0.19521901,-3.13559502,1.6740768,-4.67955469,-3.13559502,-0.19521901,-4.67955469,-1.6740768,-0.19521901,3.13559502,-1.6740768,4.67955469,3.13559502,0.19521901,19.74013315,41.1530817,60.89321485
953,19.066,4.68076567,1.6104136,-0.07368342,-3.22995463,1.6104136,-4.68076567,-3.22995463,0.07368342,-4.68076567,-1.6104136,0.07368342,3.22995463,-1.6104136,4.68076567,3.22995463,-0.07368342,20.87607235,40.01713992,60.89321227
954,19.086,4.67662804,1.54491008,-0.33947538,-3.31958385,1.54491008,-4.67662804,-3.31958385,0.33947538,-4.67662804,-1.54491008,0.33947538,3.31958385,-1.54491008,4.67662804,3.31958385,-0.33947538,22.26976094,38.62344818,60.89320912
955,19.106,4.66721393,1.47766331,-0.60116755,-3.40424148,1.47766331,-4.66721393,-3.40424148,0.60116755,-4.66721393,-1.47766331,0.60116755,3.40424148,-1.47766331,4.66721393,3.40424148,-0.60116755,23.90052495,36.9926805,60.89320545
956,19.126,4.65261509,1.40877484,-0.857785,-3.4837238,1.40877484,-4.65261509,-3.4837238,0.857785,-4.65261509,-1.40877484,0.857785,3.4837238,-1.40877484,4.65261509,3.4837238,-0.857785,25.74425325,35.14894807,60.89320132
957,19.146,4.63294263,1.33834988,-1.10837186,-3.55786606,1.33834988,-4.63294263,-3.55786606,1.10837186,-4.63294263,-1.33834988,1.10837186,3.55786606,-1.33834988,4.63294263,3.55786606,-1.10837186,27.77379812,33.11939869,60.89319681
958,19.166,4.60832653,1.26649655,-1.351996,-3.62654386,1.26649655,-4.60832653,-3.62654386,1.351996,-4.60832653,-1.26649655,1.351996,3.62654386,-1.26649655,4.60832653,3.62654386,-1.351996,29.95942712,30.93376487,60.89319199
959,19.186,4.57891511,1.19332503,-1.58775371,-3.68967448,1.19332503,-4.57891511,-3.68967448,1.58775371,-4.57891511,-1.19332503,1.58775371,3.68967448,-1.19332503,4.57891511,3.68967448,-1.58775371,32.26931921,28.62386775,60.89318695
960,19.206,4.54487449,1.11894673,-1.81477423,-3.74721804,1.11894673,-4.54487449,-3.74721804,1.81477423,-4.54487449,-1.11894673,1.81477423,3.74721804,-1.11894673,4.54487449,3.74721804,-1.81477423,34.67009711,26.22308468,60.89318178
961,19.226,4.5063878,1.04347344,-2.03222434,-3.79917861,1.04347344,-4.5063878,-3.79917861,2.03222434,-4.5063878,-1.04347344,2.03222434,3.79917861,-1.04347344,4.5063878,3.79917861,-2.03222434,37.12738776,23.76578882,60.89317657
962,19.246,4.46365443,0.9670164,-2.23931288,-3.84560511,0.9670164,-4.46365443,-3.84560511,2.23931288,-4.46365443,-0.9670164,2.23931288,3.84560511,-0.9670164,4.46365443,3.84560511,-2.23931288,39.60640164,21.28676978,60.89317142
963,19.266,4.41688915,0.88968542,-2.43529518,-3.88659213,0.88968542,-4.41688915,-3.88659213,2.43529518,-4.41688915,-0.88968542,2.43529518,3.88659213,-0.88968542,4.41688915,3.88659213,-2.43529518,42.07252199,18.82064442,60.89316641
964,19.286,4.36632111,0.81158796,-2.61947749,-3.92228056,0.81158796,-4.36632111,-3.92228056,2.61947749,-4.36632111,-0.81158796,2.61947749,3.92228056,-0.81158796,4.36632111,3.92228056,-2.61947749,44.49189425,16.40126739,60.89316164
965,19.306,4.31219278,0.7328282,-2.79122138,-3.952858,0.7328282,-4.31219278,-3.952858,2.79122138,-4.31219278,-0.7328282,2.79122138,3.952858,-0.7328282,4.31219278,3.952858,-2.79122138,46.83200632,14.06115088,60.89315721
966,19.326,4.25475883,0.65350608,-2.94994804,-3.97855899,0.65350608,-4.25475883,-3.97855899,2.94994804,-4.25475883,-0.65350608,2.94994804,3.97855899,-0.65350608,4.25475883,3.97855899,-2.94994804,49.06225011,11.83090307,60.89315319
967,19.346,4.19428486,0.5737164,-3.09514262,-3.99966494,0.5737164,-4.19428486,-3.99966494,3.09514262,-4.19428486,-0.5737164,3.09514262,3.99966494,-0.5737164,4.19428486,3.99966494,-3.09514262,51.1544549,9.73869477,60.89314967
968,19.366,4.1310461,0.49354787,-3.22635848,-4.0165038,0.49354787,-4.1310461,-4.0165038,3.22635848,-4.1310461,-0.49354787,3.22635848,4.0165038,-0.49354787,4.1310461,4.0165038,-3.22635848,53.08338356,7.80976316,60.89314671
969,19.386,4.06532599,0.41308215,-3.34322142,-4.02944934,0.41308215,-4.06532599,-4.02944934,3.34322142,-4.06532599,-0.41308215,3.34322142,4.02944934,-0.41308215,4.06532599,4.02944934,-3.34322142,54.82718282,6.06596157,60.8931444
970,19.406,3.99741469,0.33239301,-3.44543391,-4.03892001,0.33239301,-3.99741469,-4.03892001,3.44543391,-3.99741469,-0.33239301,3.44543391,4.03892001,-0.33239301,3.99741469,4.03892001,-3.44543391,56.36777924,4.52536353,60.89314277
971,19.426,3.92760752,0.2515454,-3.5327792,-4.04537732,0.2515454,-3.92760752,-4.04537732,3.5327792,-3.92760752,-0.2515454,3.5327792,4.04537732,-0.2515454,3.92760752,4.04537732,-3.5327792,57.691213,3.20192887,60.89314187
972,19.446,3.85620328,0.17059463,-3.60512544,-4.04932362,0.17059463,-3.85620328,-4.04932362,3.60512544,-3.85620328,-0.17059463,3.60512544,4.04932362,-0.17059463,3.85620328,4.04932362,-3.60512544,58.78790248,2.10523926,60.89314174
973,19.466,3.78350255,0.08958557,-3.66242967,-4.0512992,0.08958557,-3.78350255,-4.0512992,3.66242967,-3.78350255,-0.08958557,3.66242967,4.0512992,-0.08958557,3.78350255,4.0512992,-3.66242967,59.65283258,1.2403098,60.89314239
974,19.486,3.70980582,0.00855195,-3.70474162,-4.05187859,0.00855195,-3.70980582,-4.05187859,3.70474162,-3.70980582,-0.00855195,3.70474162,4.05187859,-0.00855195,3.70980582,4.05187859,-3.70474162,60.28566114,0.60748268,60.89314382
975,19.506,3.63541163,-0.0724843,-3.73220737,-4.05166596,-0.0724843,-3.63541163,-4.05166596,3.73220737,-3.63541163,0.0724843,3.73220737,4.05166596,0.0724843,3.63541163,4.05166596,-3.73220737,60.69073776,0.20240827,60.89314603
976,19.526,3.56061464,-0.15351359,-3.74507268,-4.05128943,-0.15351359,-3.56061464,-4.05128943,3.74507268,-3.56061464,0.15351359,3.74507268,4.05128943,0.15351359,3.56061464,4.05128943,-3.74507268,60.87703083,0.01611815,60.89314899
977,19.546,3.48570353,-0.23453908,-3.74368584,-4.05139429,-0.23453908,-3.48570353,-4.05139429,3.74368584,-3.48570353,0.23453908,3.74368584,4.05139429,0.23453908,3.48570353,4.05139429,-3.74368584,60.85795879,0.03519385,60.89315264
978,19.566,3.41095899,-0.31557692,-3.72849996,-4.05263491,-0.31557692,-3.41095899,-4.05263491,3.72849996,-3.41095899,0.31557692,3.72849996,4.05263491,0.31557692,3.41095899,4.05263491,-3.72849996,60.65112321,0.24203373,60.89315694
979,19.586,3.3366516,-0.39665638,-3.70007442,-4.05566523,-0.39665638,-3.3366516,-4.05566523,3.70007442,-3.3366516,0.39665638,3.70007442,4.05566523,0.39665638,3.3366516,4.05566523,-3.70007442,60.27794242,0.61521938,60.8931618
980,19.606,3.26303965,-0.47781971,-3.65907535,-4.061128,-0.47781971,-3.26303965,-4.061128,3.65907535,-3.26303965,0.47781971,3.65907535,4.061128,0.47781971,3.26303965,4.061128,-3.65907535,59.76318597,1.12998116,60.89316712
981,19.626,3.19036709,-0.5591218,-3.60627467,-4.06964242,-0.5591218,-3.19036709,-4.06964242,3.60627467,-3.19036709,0.5591218,3.60627467,4.06964242,0.5591218,3.19036709,4.06964242,-3.60627467,59.13441273,1.75876007,60.8931728
982,19.646,3.11886135,-0.64062958,-3.54254762,-4.08179068,-0.64062958,-3.11886135,-4.08179068,3.54254762,-3.11886135,0.64062958,3.54254762,4.08179068,0.64062958,3.11886135,4.08179068,-3.54254762,58.4213177,2.471861,60.8931787
983,19.666,3.04873138,-0.72242114,-3.46886831,-4.09810332,-0.72242114,-3.04873138,-4.09810332,3.46886831,-3.04873138,0.72242114,3.46886831,4.09810332,0.72242114,3.04873138,4.09810332,-3.46886831,57.6549964,3.23818828,60.89318468
984,19.686,2.98016573,-0.80458451,-3.38630303,-4.11904376,-0.80458451,-2.98016573,-4.11904376,3.38630303,-2.98016573,0.80458451,3.38630303,4.11904376,0.80458451,2.98016573,4.11904376,-3.38630303,56.86713941,4.02605117,60.89319058
985,19.706,2.91333073,-0.88721622,-3.29600113,-4.14499262,-0.88721622,-2.91333073,-4.14499262,3.29600113,-2.91333073,0.88721622,3.29600113,4.14499262,0.88721622,2.91333073,4.14499262,-3.29600113,56.08917446,4.80402179,60.89319626
986,19.726,2.84836902,-0.97041942,-3.1991833,-4.17623218,-0.97041942,-2.84836902,-4.17623218,3.1991833,-2.84836902,0.97041942,3.1991833,4.17623218,0.97041942,2.84836902,4.17623218,-3.1991833,55.3513781,5.54182344,60.89320154
987,19.746,2.78539824,-1.05430184,-3.09712718,-4.21293191,-1.05430184,-2.78539824,-4.21293191,3.09712718,-2.78539824,1.05430184,3.09712718,4.21293191,1.05430184,2.78539824,4.21293191,-3.09712718,54.68198403,6.21122224,60.89320627
988,19.766,2.72451001,-1.13897333,-2.99115047,-4.25513554,-1.13897333,-2.72451001,-4.25513554,2.99115047,-2.72451001,1.13897333,2.99115047,4.25513554,1.13897333,2.72451001,4.25513554,-2.99115047,54.10631918,6.78689112,60.89321031
989,19.786,2.66576939,-1.22454328,-2.88259191,-4.30275083,-1.22454328,-2.66576939,-4.30275083,2.88259191,-2.66576939,1.22454328,2.88259191,4.30275083,1.22454328,2.66576939,4.30275083,-2.88259191,53.64600158,7.24721194,60.89321352
990,19.806,2.6092146,-1.31111782,-2.77279064,-4.35554239,-1.31111782,-2.6092146,-4.35554239,2.77279064,-2.6092146,1.31111782,2.77279064,4.35554239,1.31111782,2.6092146,4.35554239,-2.77279064,53.31823493,7.57498087,60.8932158
991,19.826,2.55485725,-1.39879689,-2.66306456,-4.41312858,-1.39879689,-2.55485725,-4.41312858,2.66306456,-2.55485725,1.39879689,2.66306456,4.41312858,1.39879689,2.55485725,4.41312858,-2.66306456,53.1352334,7.75798367,60.89321707
992,19.846,2.50268302,-1.48767137,-2.55468874,-4.47498249,-1.48767137,-2.50268302,-4.47498249,2.55468874,-2.50268302,1.48767137,2.55468874,4.47498249,1.48767137,2.50268302,4.47498249,-2.55468874,53.10380569,7.7894116,60.89321729
993,19.866,2.45265265,-1.57782017,-2.44887461,-4.54043757,-1.57782017,-2.45265265,-4.54043757,2.44887461,-2.45265265,1.57782017,2.44887461,4.54043757,1.57782017,2.45265265,4.54043757,-2.44887461,53.22512037,7.66809607,60.89321644
994,19.886,2.40470347,-1.66930755,-2.34675098,-4.60869749,-1.66930755,-2.40470347,-4.60869749,2.34675098,-2.40470347,1.66930755,2.34675098,4.60869749,1.66930755,2.40470347,4.60869749,-2.34675098,53.49466546,7.39854911,60.89321457
995,19.906,2.3587512,-1.76218068,-2.24934765,-4.67885,-1.76218068,-2.3587512,-4.67885,2.24934765,-2.3587512,1.76218068,2.24934765,4.67885,1.76218068,2.3587512,4.67885,-2.24934765,53.90240432,6.99080741,60.89321173
996,19.926,2.31469205,-1.85646743,-2.15758221,-4.74988407,-1.85646743,-2.31469205,-4.74988407,2.15758221,-2.31469205,1.85646743,2.15758221,4.74988407,1.85646743,2.31469205,4.74988407,-2.15758221,54.4331194,6.46008862,60.89320802
997,19.946,2.27240509,-1.95217467,-2.07225065,-4.82070948,-1.95217467,-2.27240509,-4.82070948,2.07225065,-2.27240509,1.95217467,2.07225065,4.82070948,1.95217467,2.27240509,4.82070948,-2.07225065,55.06692528,5.82627828,60.89320356
998,19.966,2.23175476,-2.0492868,-1.9940216,-4.89017792,-2.0492868,-2.23175476,-4.89017792,1.9940216,-2.23175476,2.0492868,1.9940216,4.89017792,2.0492868,2.23175476,4.89017792,-1.9940216,55.77992453,5.11327395,60.89319848
999,19.986,2.19259338,-2.14776488,-1.92343449,-4.95710469,-2.14776488,-2.19259338,-4.95710469,1.92343449,-2.19259338,2.14776488,1.92343449,4.95710469,2.14776488,2.19259338,4.95710469,-1.92343449,56.54497433,4.34821861,60.89319295
1000,20.006,2.1547638,-2.2475461,-1.86090098,-5.02029005,-2.2475461,-2.1547638,-5.02029005,1.86090098,-2.1547638,2.2475461,1.86090098,5.02029005,2.2475461,2.1547638,5.02029005,-1.86090098,57.33252932,3.56065779,60.89318712
1001,20.026,2.11810184,-2.34854366,-1.80670946,-5.07853954,-2.34854366,-2.11810184,-5.07853954,1.80670946,-2.11810184,2.34854366,1.80670946,5.07853954,2.34854366,2.11810184,5.07853954,-1.80670946,58.1115258,2.78165535,60.89318115
1002,20.046,2.08243878,-2.45064707,-1.76103184,-5.13068264,-2.45064707,-2.08243878,-5.13068264,1.76103184,-2.08243878,2.45064707,1.76103184,5.13068264,2.45064707,2.08243878,5.13068264,-1.76103184,58.85027496,2.04290024,60.8931752
1003,20.066,2.0476035,-2.55372283,-1.72393217,-5.17558944,-2.55372283,-2.0476035,-5.17558944,1.72393217,-2.0476035,2.55372283,1.72393217,5.17558944,2.55372283,2.0476035,5.17558944,-1.72393217,59.51733625,1.37583317,60.89316942
1004,20.086,2.01342465,-2.65761536,-1.69537635,-5.21218499,-2.65761536,-2.01342465,-5.21218499,1.69537635,-2.01342465,2.65761536,1.69537635,5.21218499,2.65761536,2.01342465,5.21218499,-1.69537635,60.08234672,0.81081721,60.89316393
1005,20.106,1.97973243,-2.76214824,-1.67524259,-5.2394614,-2.76214824,-1.97973243,-5.2394614,1.67524259,-1.97973243,2.76214824,1.67524259,5.2394614,2.76214824,1.97973243,5.2394614,-1.67524259,60.51678707,0.3763718,60.89315887
1006,20.126,1.94636025,-2.86712564,-1.66333187,-5.25648762,-2.86712564,-1.94636025,-5.25648762,1.66333187,-1.94636025,2.86712564,1.66333187,5.25648762,2.86712564,1.94636025,5.25648762,-1.66333187,60.79466991,0.09848442,60.89315433
1007,20.146,1.91314622,-2.97233393,-1.65937838,-5.26241707,-2.97233393,-1.91314622,-5.26241707,1.65937838,-1.91314622,2.97233393,1.65937838,5.26241707,2.97233393,1.91314622,5.26241707,-1.65937838,60.89313999,1.042e-05,60.8931504
1008,20.166,1.87993434,-3.07754347,-1.66305936,-5.25649345,-3.07754347,-1.87993434,-5.25649345,1.66305936,-1.87993434,3.07754347,1.66305936,5.25649345,3.07754347,1.87993434,5.25649345,-1.66305936,60.79297966,0.1001675,60.89314715
1009,20.186,1.84657553,-3.18251042,-1.67400434,-5.23805475,-3.18251042,-1.84657553,-5.23805475,1.67400434,-1.84657553,3.18251042,1.67400434,5.23805475,3.18251042,1.84657553,5.23805475,-1.67400434,60.47901614,0.41412849,60.89314463
1010,20.206,1.81292857,-3.28697866,-1.69180365,-5.2065358,-3.28697866,-1.81292857,-5.2065358,1.69180365,-1.81292857,3.28697866,1.69180365,5.2065358,3.28697866,1.81292857,5.2065358,-1.69180365,59.94042918,0.9527137,60.89314288
1011,20.226,1.77886074,-3.39068174,-1.71601606,-5.16146963,-3.39068174,-1.77886074,-5.16146963,1.71601606,-1.77886074,3.39068174,1.71601606,5.16146963,3.39068174,1.77886074,5.16146963,-1.71601606,59.17095981,1.7221821,60.89314191
1012,20.246,1.74424838,-3.49334488,-1.74617571,-5.10248778,-3.49334488,-1.74424838,-5.10248778,1.74617571,-1.74424838,3.49334488,1.74617571,5.10248778,3.49334488,1.74424838,5.10248778,-1.74617571,58.16902224,2.72411948,60.89314172
1013,20.266,1.70897738,-3.59468689,-1.78179814,-5.02931968,-3.59468689,-1.70897738,-5.02931968,1.78179814,-1.70897738,3.59468689,1.78179814,5.02931968,3.59468689,1.70897738,5.02931968,-1.78179814,56.9377222,3.9554201,60.89314231
1014,20.286,1.67294343,-3.69442215,-1.82238578,-4.94179148,-3.69442215,-1.67294343,-4.94179148,1.82238578,-1.67294343,3.69442215,1.82238578,4.94179148,3.69442215,1.67294343,4.94179148,-1.82238578,55.48478586,5.40835778,60.89314364
